url_a,domain_a,url_b,domain_b,similarity_score,similarity_method,similarity_band,risk,recommended_owner,recommended_action
"https://www.alefotografo.com.br/blog","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/ensaio-feminino","alefotografos.com.br","36% (cos=0.126 jac=0.359)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/quem-e-o-ale","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/ensaio-feminino","alefotografos.com.br","36% (cos=0.308 jac=0.359)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/depoimentos","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/ensaio-feminino","alefotografos.com.br","36% (cos=0.168 jac=0.356)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/faq","alefotografo.com.br","https://alefotografos.com.br/fotografia-para-advogados","alefotografos.com.br","36% (cos=0.36 jac=0.207)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/faq","alefotografo.com.br","https://alefotografos.com.br/fotografo-empresarial","alefotografos.com.br","36% (cos=0.364 jac=0.194)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/faq","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/ensaio-feminino","alefotografos.com.br","36% (cos=0.29 jac=0.359)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografo-corporativo/fotografia-para-escritorios-de-advocacia","alefotografo.com.br","https://alefotografos.com.br/","alefotografos.com.br","36% (cos=0.235 jac=0.364)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografo-corporativo/fotografia-para-escritorios-de-advocacia","alefotografo.com.br","https://alefotografos.com.br/foto-profissional","alefotografos.com.br","36% (cos=0.247 jac=0.36)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografo-corporativo/fotografia-para-escritorios-de-advocacia","alefotografo.com.br","https://alefotografos.com.br/videos","alefotografos.com.br","36% (cos=0.23 jac=0.36)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografo-corporativo/fotografia-para-escritorios-de-advocacia","alefotografo.com.br","https://alefotografos.com.br/sobre","alefotografos.com.br","36% (cos=0.292 jac=0.36)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/","alefotografo.com.br","https://alefotografos.com.br/foto-profissional-para-linkedin","alefotografos.com.br","35% (cos=0.199 jac=0.346)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/servicos","alefotografo.com.br","https://alefotografos.com.br/","alefotografos.com.br","35% (cos=0.324 jac=0.354)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/servicos","alefotografo.com.br","https://alefotografos.com.br/foto-profissional","alefotografos.com.br","35% (cos=0.281 jac=0.354)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/servicos","alefotografo.com.br","https://alefotografos.com.br/fotografia-para-clinicas","alefotografos.com.br","35% (cos=0.29 jac=0.354)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/servicos","alefotografo.com.br","https://alefotografos.com.br/fotografia-executiva","alefotografos.com.br","35% (cos=0.332 jac=0.354)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/servicos","alefotografo.com.br","https://alefotografos.com.br/videos","alefotografos.com.br","35% (cos=0.286 jac=0.354)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotos-corporativas","alefotografo.com.br","https://alefotografos.com.br/foto-profissional-para-linkedin","alefotografos.com.br","35% (cos=0.228 jac=0.349)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotos-corporativas","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/fotos-para-clinicas-medicas","alefotografos.com.br","35% (cos=0.343 jac=0.351)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/foto-profissional","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retrato-corporativo","alefotografos.com.br","35% (cos=0.263 jac=0.353)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/foto-profissional-para-linkedin","alefotografo.com.br","https://alefotografos.com.br/foto-profissional","alefotografos.com.br","35% (cos=0.352 jac=0.245)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografia-para-clinicas","alefotografo.com.br","https://alefotografos.com.br/foto-profissional-para-linkedin","alefotografos.com.br","35% (cos=0.199 jac=0.346)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografia-para-clinicas","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/fotografia-para-escritorios-de-advocacia","alefotografos.com.br","35% (cos=0.26 jac=0.349)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografia-para-clinicas","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retrato-corporativo","alefotografos.com.br","35% (cos=0.274 jac=0.353)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografia-para-clinicas","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicos","alefotografos.com.br","35% (cos=0.286 jac=0.349)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografia-para-clinicas","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicas","alefotografos.com.br","35% (cos=0.27 jac=0.349)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografia-executiva","alefotografo.com.br","https://alefotografos.com.br/eventos-corporativos","alefotografos.com.br","35% (cos=0.35 jac=0.285)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografia-executiva","alefotografo.com.br","https://alefotografos.com.br/fotografo-de-feira-de-negocios","alefotografos.com.br","35% (cos=0.35 jac=0.278)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotos-profissionais-medicos","alefotografo.com.br","https://alefotografos.com.br/foto-profissional-para-linkedin","alefotografos.com.br","35% (cos=0.223 jac=0.349)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografia-para-advogados","alefotografo.com.br","https://alefotografos.com.br/foto-profissional","alefotografos.com.br","35% (cos=0.345 jac=0.263)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografia-para-advogados","alefotografo.com.br","https://alefotografos.com.br/foto-profissional-para-linkedin","alefotografos.com.br","35% (cos=0.257 jac=0.346)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/eventos-corporativos","alefotografo.com.br","https://alefotografos.com.br/foto-profissional-para-linkedin","alefotografos.com.br","35% (cos=0.194 jac=0.346)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/eventos-corporativos","alefotografo.com.br","https://alefotografos.com.br/fotografo-empresarial","alefotografos.com.br","35% (cos=0.347 jac=0.272)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografo-empresarial","alefotografo.com.br","https://alefotografos.com.br/foto-profissional-para-linkedin","alefotografos.com.br","35% (cos=0.205 jac=0.346)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/portfolio","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/fotografia-para-escritorios-de-advocacia","alefotografos.com.br","35% (cos=0.349 jac=0.349)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/portfolio","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retrato-corporativo","alefotografos.com.br","35% (cos=0.352 jac=0.349)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/portfolio","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicos","alefotografos.com.br","35% (cos=0.327 jac=0.346)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/portfolio","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicas","alefotografos.com.br","35% (cos=0.336 jac=0.346)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/videos","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retrato-corporativo","alefotografos.com.br","35% (cos=0.192 jac=0.346)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/blog","alefotografo.com.br","https://alefotografos.com.br/foto-profissional-para-linkedin","alefotografos.com.br","35% (cos=0.125 jac=0.346)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/sobre","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/fotografia-para-escritorios-de-advocacia","alefotografos.com.br","35% (cos=0.309 jac=0.346)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/sobre","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retrato-corporativo","alefotografos.com.br","35% (cos=0.312 jac=0.349)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/quem-e-o-ale","alefotografo.com.br","https://alefotografos.com.br/foto-profissional-para-linkedin","alefotografos.com.br","35% (cos=0.168 jac=0.346)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/quem-e-o-ale","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/fotografia-para-escritorios-de-advocacia","alefotografos.com.br","35% (cos=0.286 jac=0.349)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/quem-e-o-ale","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retrato-corporativo","alefotografos.com.br","35% (cos=0.308 jac=0.349)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/faq","alefotografo.com.br","https://alefotografos.com.br/foto-profissional-para-linkedin","alefotografos.com.br","35% (cos=0.28 jac=0.346)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografo-corporativo/fotografia-para-escritorios-de-advocacia","alefotografo.com.br","https://alefotografos.com.br/foto-profissional-para-linkedin","alefotografos.com.br","35% (cos=0.22 jac=0.35)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografo-corporativo/fotografia-para-escritorios-de-advocacia","alefotografo.com.br","https://alefotografos.com.br/fotografia-para-clinicas","alefotografos.com.br","35% (cos=0.239 jac=0.353)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografo-corporativo/fotografia-para-escritorios-de-advocacia","alefotografo.com.br","https://alefotografos.com.br/depoimentos","alefotografos.com.br","35% (cos=0.151 jac=0.35)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retrato-corporativo","alefotografos.com.br","34% (cos=0.251 jac=0.339)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicas","alefotografos.com.br","34% (cos=0.245 jac=0.336)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/servicos","alefotografo.com.br","https://alefotografos.com.br/foto-profissional-para-linkedin","alefotografos.com.br","34% (cos=0.251 jac=0.343)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/servicos","alefotografo.com.br","https://alefotografos.com.br/depoimentos","alefotografos.com.br","34% (cos=0.151 jac=0.34)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotos-corporativas","alefotografo.com.br","https://alefotografos.com.br/","alefotografos.com.br","34% (cos=0.345 jac=0.167)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotos-corporativas","alefotografo.com.br","https://alefotografos.com.br/fotografia-executiva","alefotografos.com.br","34% (cos=0.343 jac=0.183)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotos-corporativas","alefotografo.com.br","https://alefotografos.com.br/fotografia-para-advogados","alefotografos.com.br","34% (cos=0.34 jac=0.193)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/foto-profissional","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/fotografia-para-escritorios-de-advocacia","alefotografos.com.br","34% (cos=0.245 jac=0.342)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/foto-profissional","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicos","alefotografos.com.br","34% (cos=0.243 jac=0.339)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/foto-profissional","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicas","alefotografos.com.br","34% (cos=0.241 jac=0.339)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/foto-profissional-para-linkedin","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retrato-corporativo","alefotografos.com.br","34% (cos=0.247 jac=0.339)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/foto-profissional-para-linkedin","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicas","alefotografos.com.br","34% (cos=0.227 jac=0.336)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografia-para-clinicas","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/fotos-para-clinicas-medicas","alefotografos.com.br","34% (cos=0.304 jac=0.344)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotos-profissionais-medicos","alefotografo.com.br","https://alefotografos.com.br/foto-profissional","alefotografos.com.br","34% (cos=0.337 jac=0.268)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotografo-de-feira-de-negocios","alefotografo.com.br","https://alefotografos.com.br/foto-profissional-para-linkedin","alefotografos.com.br","34% (cos=0.175 jac=0.343)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/portfolio","alefotografo.com.br","https://alefotografos.com.br/foto-profissional-para-linkedin","alefotografos.com.br","34% (cos=0.182 jac=0.343)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/videos","alefotografo.com.br","https://alefotografos.com.br/foto-profissional-para-linkedin","alefotografos.com.br","34% (cos=0.105 jac=0.343)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/videos","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/fotografia-para-escritorios-de-advocacia","alefotografos.com.br","34% (cos=0.187 jac=0.336)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/videos","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicos","alefotografos.com.br","34% (cos=0.183 jac=0.336)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/videos","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicas","alefotografos.com.br","34% (cos=0.192 jac=0.339)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/videos","alefotografo.com.br","https://videoscorporativos.com.br/","videoscorporativos.com.br","34% (cos=0.339 jac=0.207)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/video-institucional","alefotografo.com.br","https://alefotografos.com.br/foto-profissional-para-linkedin","alefotografos.com.br","34% (cos=0.142 jac=0.343)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/video-institucional","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/fotografia-para-escritorios-de-advocacia","alefotografos.com.br","34% (cos=0.243 jac=0.336)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/video-institucional","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retrato-corporativo","alefotografos.com.br","34% (cos=0.253 jac=0.342)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/video-institucional","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicos","alefotografos.com.br","34% (cos=0.257 jac=0.336)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/video-institucional","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicas","alefotografos.com.br","34% (cos=0.246 jac=0.339)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/video-de-eventos-corporativos","alefotografo.com.br","https://alefotografos.com.br/foto-profissional-para-linkedin","alefotografos.com.br","34% (cos=0.142 jac=0.343)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/video-de-eventos-corporativos","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retrato-corporativo","alefotografos.com.br","34% (cos=0.217 jac=0.339)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/video-de-eventos-corporativos","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicas","alefotografos.com.br","34% (cos=0.199 jac=0.336)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/video-para-feiras-e-stands","alefotografo.com.br","https://alefotografos.com.br/foto-profissional-para-linkedin","alefotografos.com.br","34% (cos=0.144 jac=0.343)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/video-para-feiras-e-stands","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retrato-corporativo","alefotografos.com.br","34% (cos=0.236 jac=0.339)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/video-para-feiras-e-stands","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicas","alefotografos.com.br","34% (cos=0.222 jac=0.336)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/blog","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/fotografia-para-escritorios-de-advocacia","alefotografos.com.br","34% (cos=0.136 jac=0.336)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/blog","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retrato-corporativo","alefotografos.com.br","34% (cos=0.143 jac=0.342)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/blog","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicos","alefotografos.com.br","34% (cos=0.136 jac=0.336)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/blog","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicas","alefotografos.com.br","34% (cos=0.139 jac=0.339)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/sobre","alefotografo.com.br","https://alefotografos.com.br/foto-profissional-para-linkedin","alefotografos.com.br","34% (cos=0.255 jac=0.343)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/sobre","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicos","alefotografos.com.br","34% (cos=0.294 jac=0.339)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/sobre","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicas","alefotografos.com.br","34% (cos=0.3 jac=0.339)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/quem-e-o-ale","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicos","alefotografos.com.br","34% (cos=0.278 jac=0.336)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/quem-e-o-ale","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicas","alefotografos.com.br","34% (cos=0.279 jac=0.336)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/depoimentos","alefotografo.com.br","https://alefotografos.com.br/foto-profissional-para-linkedin","alefotografos.com.br","34% (cos=0.133 jac=0.343)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/depoimentos","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retrato-corporativo","alefotografos.com.br","34% (cos=0.17 jac=0.339)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/depoimentos","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicas","alefotografos.com.br","34% (cos=0.165 jac=0.336)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/faq","alefotografo.com.br","https://alefotografos.com.br/eventos-corporativos","alefotografos.com.br","34% (cos=0.345 jac=0.21)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/faq","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/fotografia-para-escritorios-de-advocacia","alefotografos.com.br","34% (cos=0.276 jac=0.336)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/faq","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retrato-corporativo","alefotografos.com.br","34% (cos=0.316 jac=0.342)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/faq","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicos","alefotografos.com.br","34% (cos=0.293 jac=0.336)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/faq","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicas","alefotografos.com.br","34% (cos=0.293 jac=0.339)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://alefotografos.com.br/quem-e-o-ale","alefotografos.com.br","https://videoscorporativos.com.br/autor/alexandre-machado","videoscorporativos.com.br","34% (cos=0.339 jac=0.141)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/fotografia-para-escritorios-de-advocacia","alefotografos.com.br","33% (cos=0.232 jac=0.332)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/retratos-de-medicos","alefotografos.com.br","33% (cos=0.245 jac=0.332)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/fotos-para-clinicas-medicas","alefotografos.com.br","33% (cos=0.236 jac=0.328)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotos-corporativas","alefotografo.com.br","https://alefotografos.com.br/foto-profissional","alefotografos.com.br","33% (cos=0.328 jac=0.252)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/fotos-corporativas","alefotografo.com.br","https://alefotografos.com.br/eventos-corporativos","alefotografos.com.br","33% (cos=0.327 jac=0.183)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
"https://www.alefotografo.com.br/foto-profissional","alefotografo.com.br","https://alefotografos.com.br/fotografo-corporativo/fotos-para-clinicas-medicas","alefotografos.com.br","33% (cos=0.23 jac=0.328)","tfidf-cosine+shingle-jaccard","MEDIA","MEDIUM","","MANUAL REVIEW"
